SMU-2,User is a Sponsor who wants to add an Investor account. User changes information from what is already available from the Sponsor account with errors. ,"User is logged in as a Sponsor and has completed their account setup. User is on the Sponsor dashboard under the ""My Account"" section. User wants to add an Investor account and change the information that comes over from the Sponsor account. User deletes information that is required eventually completing set up.",1,"User clicks the ""Add Investor"" button",,"User is directed to the ""Investor Identity"" page","Pass Desktop, Pass Mobile",BLOCKED,,,Not Passing All Test States
,,,2,"User deletes first name from the ""First Name"" field",,User sees field reflecting updated information,"Pass Desktop, Pass Mobile",,,,
,,,3,"User clicks the ""Save & Next"" button",,"User sees error message ""Information Required"" by the ""First Name"" field","Pass Desktop, Pass Mobile",,,,
,,,4,"User enters valid first name in the ""First Name"" field","""SMU-2 First""",User sees field reflects updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,5,"User deletes last name from the ""Last Name"" field",,"User sees error message ""Information Required"" by the ""Last Name"" field","Pass Desktop, Pass Mobile",,,,
,,,6,"User enters valid last name in the ""Last Name"" field","""SMU-2 Last""",User sees field reflects updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,7,"User deletes mobile number from the ""Mobile Number"" field",,"User sees error message ""Information Required"" by the Mobile Number"" field","Pass Desktop, Pass Mobile",,,,
,,,8,"User enters valid mobile number in the ""Mobile Number"" field","""123-333-4444""",User sees field reflects updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,9,"User deletes address from ""Address"" field",,"User sees error message ""Information Required"" by the ""Address"" field","Pass Desktop, Pass Mobile",,,,
,,,10,"User enters valid address in the ""Address"" field","""1234 SMU-Street""",User sees field reflects updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,11,"User deletes zip code from ""Zip Code"" field",,"User sees error message ""Information Required"" by the ""Zip Code"" field","Pass Desktop, Pass Mobile",,,,
,,,12,"User enters valid zip code in the ""Zip Code"" field","""88888""",User sees field reflects updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,13,"User deletes city from the ""City"" field",,"User sees error message ""Information Required"" by the ""City"" field","Pass Desktop, Pass Mobile",,,,
,,,14,"User enters valid city in the ""City"" field","""Test-Smu.Two""",User sees field reflect updated information and error disappears,"Pass Desktop, Pass Mobile",,,,
,,,15,"User clicks the  ""Save & Next"" button",,"User is directed to the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,16,"User clicks the ""Save & Next"" button",,"User sees error message ""Field is Required"" by all required fields and stays on the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,17,"User selects a ""Company Type"" from the dropdown","""LLC""",User is able to make selection from drop down and error disappears from that field,"Pass Desktop, Pass Mobile",,,,
,,,18,"User enters EIN into the ""EIN"" field.","""00-1111222""""","User is able to enter EIN in the ""EIN"" field and the ""Field is Required"" error disappears from ""EIN"" field","Pass Desktop, Pass Mobile",,,,
,,,19,"User clicks the ""Save & Next"" button",,"User sees error message ""Field is Required"" by all required fields and stays on the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,20,"User enters Address into the ""Address"" field.","""004 -MultiS1I1 test""","User is able to enter Address into ""Address"" field and the ""Field is Required"" error disappears from ""Address"" field","Pass Desktop, Pass Mobile",,,,
,,,21,"User clicks the ""Save & Next"" button",,"User sees error message ""Field is Required"" by all required fields and stays on the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,22,"User enters Zip Code into the ""Zip Code"" field.","""33322""","User is able to enter Zip Code into the ""Zip Code"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,23,"User clicks the ""Save & Next"" button",,"User sees error message ""Field is Required"" by all required fields and stays on the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,24,"User enters City into the ""City"" field.","""TestCompSI-One""","User is able to enter City into the ""City"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,25,"User selects a state from the ""State"" dropdown","""ID""",User is able to make selection from drop down and error disappears from that field,"Pass Desktop, Pass Mobile",,,,
,,,26,"User clicks the ""Save & Next"" button",,"User is directed to the ""Experience & Interests"" page","Pass Desktop, Pass Mobile",,,,
,,,27,"User selects option in the ""Investing Experience"" section.","""Limited""","User's selection in the ""Investing Experience"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,28,"User selects option in the ""Mutual Funds & ETFs"" section.","""Moderate""","User's selection in the ""Mutual Funds & ETFs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,29,"User selects option in the ""Commodities"" section.","""Extensive""","User's selection in the ""Commodities"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,30,"User selects option in the ""Real Estate"" section.","""Limited""","User's selection in the ""Real Estate"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,31,"User selects option in the ""Oil & Gas"" section.","""Moderate""","User's selection in the ""Oil & Gas"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,32,"User selects option in the ""DSTs"" section.","""Extensive""","User's selection in the ""DSTs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,33,"User selects options from ""Investing Interests""","""Growth, Income""",User can see selections are clicked,"Pass Desktop, Pass Mobile",,,,
,,,34,"User clicks the ""Save & Next"" button",,"User is directd to the ""Understanding Your Investment Profile"" page","Pass Desktop, Pass Mobile",,,,
,,,35,"User selects option in the ""Risk Tolerance"" section","""Low""","User's selection in the ""Risk Tolerance"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,36,"User selects option in the ""Investment liquidity needs"" section""","""Moderate""","User's selection in the ""Investment liquidity needs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,37,"User selects option in the ""Investment Length""","""< 3 years""","User's selection in the ""Investment Length"" section displays","Pass Desktop, Pass Mobile",,,,
,,,38,"User clicks the ""Save & Next"" button",,"User is directed to the ""Regulatory Disclosure"" page","Pass Desktop, Pass Mobile",,,,
,,,39,"User makes selection from ""Control Person"" section","""No""","User's selection in the ""Control Person"" section displays","Pass Desktop, Pass Mobile",,,,
,,,40,"User makes selection from ""Affiliation"" section","""No""","User's selection in the ""Affiliation"" section displays","Pass Desktop, Pass Mobile",,,,
,,,41,"User clicks the ""Save & Next"" button",,"User is directed to the ""Profile Picture"" page with previous Profile picture displayed.","Pass Desktop, Pass Mobile",,,,
,,,42,"User clicks the ""Save"" button",,"User is directed to the ""Sponsor Dashboard"" with all information saved.","Pass Desktop, Pass Mobile",,,,
,,,43,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously entered Investor Account information is visible and match the values captured during the multi user account creation.,"Pass Desktop, Pass Mobile",,,,
Sponsor Multi User SMU-3,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Steps Expected Results,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
SMU-3,User is a Sponsor who has completed account creation of their Investor account. User edits their existing Investor account information after initial setup.  ,User is logged in as a Sponsor and has completed SMU-1. User wants to edit their Investor account. User is able to verify the changes across all forms and sessions.,1,"User clicks the ""Edit"" Icon under the ""Investor"" account section",,"User is directed to the ""Edit Investor Account"" page","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User clicks the ""Edit"" Icon under the ""Identity & Accreditation"" section",,"User is directd to the ""Welcome lets begin"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User edits the ""First Name"" field.","""SMU-2 First Update""","User is able to modify the ""First Name"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User edits the ""Middle Name"" field.","""SMU-2 Middle Update""","User is able to modify the ""Middle Name"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User edits the ""Last Name"" field.","""SMU-2 Last Update""","User is able to modify the ""Last Name"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User edits the ""Date of Birth"" field","""04/04/2004""","User is able to modify the ""Date of Birth"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User edits the ""Mobile Number"" field","""800-222-3333""","User is able to modify the ""Mobile Number"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User edits the ""Address"" field.","""0002-SMU Address""","User is able to modify the ""Address"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User edits the ""Address 2"" field","""0003-SMU Address 2""","User is able to modify the ""Address 2"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User edits the ""Zip Code"" field.","""33321""","User is able to modify the ""Zip Code"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User edits the ""City"" field.","""Test-SMU.Two""","User is able to modify the ""City"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User selects a state from the ""State"" dropdown","""ID""",User is able to select a state from the dropdown,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User selects a different option from the ""How do you plan to invest"" buttons","""Non-Qualified""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User selects a different option from the ""Accreditation Status"" buttons","""Yes""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User selects a different options from the ""Accredited via income/networth?"" buttons","""No""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User selects a different option from the ""Acredited via professional status?"" buttons","""Yes""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User clicks the ""Save"" button",,"User is directed to the ""Edit Investor Account"" page and all modifications made are visible. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User clicks the ""Edit"" Icon under the ""Company Details"" section",,"User is directed to the ""Lets gather information about your Business"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User edits the ""Company Name"" field.","""SMU-2 test update""","User is able to modify the ""Company Name"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User selects a different company type from the ""Company Type"" field","""Joint""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User edits the ""EIN"" field.","""00-1111221""","User is able to modify the ""EIN"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,22,"User edits the ""Address"" field.","""SMU street-12""","User is able to modify the ""Address"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User edits the ""Address 2"" field","""SMU street-123""","User is able to modify the ""Address 2"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User edits the ""Zip Code"" field.","""32111""","User is able to modify the ""Zip Code"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,25,"User edits the ""City"" field.","""SMU City-1""","User is able to modify the ""City"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User is able to make a different selection from the ""State"" dropdown","""AZ""",User is able to make a different selection with no error,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,"User clicks the ""Save"" button",,"User is directed to the ""Edit Investor Account"" page and all modifications made are visible. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
